length,chroma_stft_mean,perceptr_var,mfcc4_mean,rms_var,chroma_stft_var,rms_mean,spectral_bandwidth_mean,spectral_centroid_var,mfcc1_mean,harmony_var,mfcc5_var,rolloff_var,mfcc9_mean,mfcc6_mean,label,label_encoded
-0.1328221323654145,-0.3501367847700106,0.0043264338578729,0.3646645785828228,-0.0618558899196898,0.3125871744083509,-0.0106896860423769,-0.4564024846375457,-0.8483113146183655,0.3084703678498167,-0.3749916218367667,-0.0642357817263342,-0.6619336134462468,-0.6377040583001761,0.3371742097835848,blues,0
-0.1328221323654145,-0.4624815513221668,-0.4012423627379162,-0.0249034183019243,-0.1868206815814289,1.1175723296651474,-0.5328523184467518,-0.3868516244629268,-0.2341944879417213,-0.6291591190146953,-0.6388209368900384,1.0477676444116713,0.7958233179929373,-0.375082407971826,0.5811362829262255,blues,0
-0.1328221323654145,-0.1842245638466474,0.2751320110573464,-0.2766583636259509,-0.0840929381588803,-0.1377012432278127,0.679977622243722,-0.940662868678094,-0.7816937845706572,0.5365420141166392,0.3264204699841346,-0.1877599869247443,-0.7444057315215732,-0.5784673166181402,0.9406423548223872,blues,0
-0.1328221323654145,0.319639046441501,-0.455262613123484,-0.5663532884677819,0.907028750769862,0.9906593049864196,0.1548096884539963,-1.2282562629597833,-0.7120946644688633,-0.5497266342771618,0.5593044648583708,0.9296299051507696,-0.2465302006736258,0.7530244577454157,-0.0337562060043751,blues,0
-0.1328221323654145,-0.8590766854849967,-0.3965128762347326,-0.8491891774766019,-0.205908889236571,0.1941631573334146,-0.6001650091676825,-0.9397697952873828,-0.3151783011072834,-0.1583632928392498,-0.6633182375834578,1.607193203938308,-0.1905171092802516,-0.5796502269824363,-0.3195286425697303,blues,0
-0.1328221323654145,-0.9334025548137452,-0.3737112145917841,-0.3320088521271415,0.2557638635425007,0.1542477645591448,-0.417912506571759,-0.974973130527838,1.3995312445506534,-0.3324166395028465,-0.3826902411843032,2.571606039279349,1.0040179452574705,-0.1922728832520953,-0.2292184703340082,blues,0
-0.1328221323654145,-1.0696719401870871,0.0436918161955913,-0.1959263049156224,1.5833451519841817,0.9883686509877592,0.1667083259089938,-1.6225200401241242,-0.0794416143802764,-0.4549781325295635,0.3763328415966722,9.027674065403575,-0.1564921510003365,0.0613449417512905,-1.287772416599203,blues,0
-0.1328221323654145,-0.8660718209919435,-0.1279675259209767,0.2216451274230558,0.6826207418222454,0.8488796756643229,0.0135944565441824,-1.264644082611134,-0.0502207680846544,-0.3481174037553895,0.0586425760695033,4.724377735512365,-0.1510947217162577,-0.5269691353777393,-0.3130794356767559,blues,0
-0.1328221323654145,0.3697775414417091,-0.3393359914969759,0.5906834247495159,-0.4250972666125889,0.0223313425051447,0.1749694149329169,-0.4007211996474556,-0.7646855021147888,0.2306768667633876,0.0139161099743403,0.0273991331328682,-0.4081996192078503,-0.5850593639374574,0.4689561066745829,blues,0
-0.1328221323654145,-1.2824655826340572,-0.6146064942289324,0.1634107703716873,0.3566140573290546,0.7729671901404135,-0.7557630385726724,-0.5109136084896003,-0.427890826147732,-0.6864393928637321,-0.4566293543529326,3.550240271862723,-0.3346786179834866,-0.858304632039953,-0.131479520948715,blues,0
-0.1328221323654145,-0.9145812318465444,-0.2608226093949675,-0.5591877041869932,1.6926550227167936,1.081703405607904,0.1818021317943068,-1.388130966066528,-0.6589103656721291,-0.2926703911139814,0.7922834511098584,1.1459999725627867,-0.2924103671158216,0.4975668083108333,-0.8832938501183555,blues,0
-0.1328221323654145,-0.1411837519888958,-0.7751796117904458,-0.1582003482027847,-0.1518131680634254,2.0680434059053168,-0.992974163202348,-0.9234070423672188,0.1059236811359647,-1.4319403330389462,-0.6463388087558549,2.650437757594903,0.7645918630028942,0.9395743173935754,0.0060711622942089,blues,0
-0.1328221323654145,-1.3382952889359587,-0.4674485799161502,1.4816274969009628,0.2756635566875877,0.9780631171797451,-0.1810144980072674,-1.2830941471520836,-0.5306381487181612,-0.6263802873869131,-0.0008444945913587,1.3788984941810896,-0.6258521357065355,-1.31469402608986,-0.1855589716140826,blues,0
-0.1328221323654145,-1.3955825584272767,-0.6257422623724668,0.6435066348635394,0.3131346891346835,0.6254883905414694,-0.2705225668422166,-0.7879464984859058,-0.7442408608216188,-0.6523621498659223,0.0120820087862219,-0.7181451563406113,-0.5405503865500322,-1.758932500376277,0.0656623981146057,blues,0
-0.1328221323654145,-0.6079221987168514,-0.6880530992275026,0.5248008156148258,-0.0920612757347828,2.8159906020234424,-0.97296140493815,-1.02085059324801,-0.8046264524146928,-1.6089328988387686,-0.6716410574247134,0.7519009208712037,-0.6787191663513424,-0.0039775109344397,-0.0050839307356159,blues,0
-0.1328221323654145,-1.3346302145465447,-0.5132326253118152,0.3601182257723415,-0.0612293777434089,1.118752830779303,-0.7662678045116803,-0.972100808687459,-0.6731551228596023,-0.9387424996655568,-0.6709871521358315,1.2347198570146205,-0.8033338026245866,-1.2008310136179052,-0.0605241418931782,blues,0
-0.1328221323654145,-0.9122270154882752,-0.500982977537776,0.193682000169953,-0.1129622987755045,1.571915889087751,-0.7533550296306228,-0.7922070837262861,-0.7920519827554708,-0.891263227721414,-0.6896581551061302,1.102211946546413,-0.5853282046922444,-0.9627631039817458,0.3552279595888224,blues,0
-0.1328221323654145,-0.9374716157957186,-0.6383906061275009,1.4492380253443906,-0.2479250069977401,0.9061527713514412,-0.5730917616815195,-1.580746458699992,-0.5940887964357365,-1.0104523182557654,-0.4948308403559041,0.6083254091167056,-0.5354114156559039,-1.1345256050364687,-0.4059502714528389,blues,0
-0.1328221323654145,-1.331668376077514,-0.7106583245736717,0.3827086820979805,-0.0261914839930461,1.463885100189295,-0.7802456733658334,-0.3574002435836955,-0.6902675142978456,-1.0782671421964642,-0.481340705481459,-0.8079349407319926,-0.0115458056893557,-1.1641101126207094,0.5891825399035249,blues,0
-0.1328221323654145,-1.486050739362809,-0.4759050343778969,0.6806256783252675,-0.1311174359179038,1.2447214545667,-0.5067756175964689,-1.447043984378155,-0.5494613764242293,-0.9201879648923974,-0.5101464408387136,2.909253249314957,-0.4467346854514646,-0.965582508061321,-0.4864827126707053,blues,0
-0.1328221323654145,-0.9315004968910509,-0.6439517081926643,0.2090767555761163,-0.1521674118279674,1.03335489834383,-0.8447066132763297,-0.6296444142182325,-0.9151883945838136,-0.8573096643597459,-0.6858511038017859,-0.5665313054481168,-0.630731021571236,-1.343372518783589,0.234778292331845,blues,0
-0.1328221323654145,-0.7051001334832848,-0.5324369744776761,0.733163524699335,0.0487237335212923,2.192668667608521,-0.4538843106201369,-1.44753973496974,-0.4447510193911965,-1.200344121771746,-0.3619728456903714,0.7389039545707325,-0.3476128096603293,-1.0691584620662835,0.5025316327497444,blues,0
-0.1328221323654145,-0.883435580769728,-0.3809748242894179,0.7586355593364689,0.1745908949968059,1.5081495554355635,-0.2666227454040221,-1.4154019817186985,-0.3880276114811576,-0.893231287547251,-0.2314744432325811,1.290812186838742,-0.3595209092104967,-0.7821212884203449,-0.0564042249324452,blues,0
-0.1328221323654145,-1.198312657330189,-0.5478623931509513,1.6371241684080688,0.1416253304736222,0.6230184931083362,-0.4401283127001781,-1.4159203604385224,-0.8433092858057287,-0.826042629843222,-0.330511509641708,-0.2117677416430092,-0.8665230122912523,-0.0736921662415622,-0.2260788489389877,blues,0
-0.1328221323654145,-1.415182294585021,-0.6093348951508104,2.0479022947639502,-0.1488816679182762,1.7659122146308432,-0.6699506245208722,-1.5105907477882328,-0.7318041185116103,-1.29660373887668,-0.5136733155555943,0.5555585258619797,-0.4940884150357965,0.7755849959135317,-0.4360198144393163,blues,0
-0.1328221323654145,-1.074181116643882,-0.6092865162397995,1.8258215140134184,0.0170184358955399,0.6125481709815257,-0.6354046958777091,-1.4814533886157042,-0.8260361820878828,-1.0462400567139996,-0.4969929736359274,0.0894945378939264,-0.7063516731249194,1.015320584560115,-0.8460439080597103,blues,0
-0.1328221323654145,-1.2282426992472786,-0.5774915017316924,0.8980888798422632,0.7967428670018967,1.122023541621314,-0.8197912450447669,-1.2718119234266578,-0.7681868369761107,-1.4012418897560617,-0.3542868598761658,0.3580379077106056,-0.5968066779721686,0.8470423882944994,-0.5915927368358672,blues,0
-0.1328221323654145,-1.101762781213977,-0.6381916792127006,2.0357287600660348,-0.2356515853942958,1.0073144892770531,-0.534949140636085,-1.4211232348017764,-0.672468691781674,-0.835443196078886,-0.4120065951738404,0.0742767186886357,-0.9148861989168162,0.1008743622098116,-0.595282545490598,blues,0
-0.1328221323654145,-1.2554638048711684,-0.469905870232669,1.250200023059476,0.3012062818581184,1.621111466130883,-0.4762041861330346,-1.603343855378343,-0.9083395791798796,-1.0430227107112784,-0.3735335681631594,-0.1615113811719492,-0.8469745786456367,-0.1049258950576599,-0.3779991952154478,blues,0
-0.1328221323654145,-1.2040202908510909,-0.6696918511354416,-0.7535760638968041,0.4847533909950099,2.493897859664328,-0.0943366170786608,-0.0999047246049709,0.6055692883421807,-0.890824104087184,0.3628026472272724,0.5276146241132142,1.6269819741300828,-1.845860632335098,0.9553596826923656,blues,0
-0.1328221323654145,-1.4141827288424536,-0.6362944016681895,-0.4798416979278783,0.037590724311999,1.039016485319909,0.5960731847370121,-0.4530537682301993,0.2028675472716223,-0.6235333710333243,1.2599752561249575,0.2128802711941846,1.917546526925437,-2.2459750526783835,0.3577667026758884,blues,0
-0.1328221323654145,-1.532235128915513,-0.7419446527507392,-0.3220407027694368,0.0381239807116608,1.6700131224884451,0.3136002760430162,-0.5116032128222379,-0.2930130258945093,-0.7723204302555854,0.9195068099472828,0.4651016826439448,1.3100804955198513,-2.335376123831112,0.6723582493111153,blues,0
-0.1328221323654145,-1.2543700850717991,-0.8039862475274706,-0.7575490554528882,0.2475867099389487,1.4262931263425682,-0.451001236854288,-0.6833874088559716,0.714678661293296,-1.4398396843807588,0.0258157789523345,2.050674152429035,1.9961091138869465,-0.5999103601137833,0.9232634648549723,blues,0
-0.1328221323654145,-1.4455130386508293,-0.7198181904832578,-0.3651045187817501,-0.2199928829594707,1.0921554179215085,0.0347873865959379,-0.3175340274508973,0.5768674120391809,-0.9430913924871104,0.3782397055400872,0.6314123408623606,2.6149049464696863,-2.115787416454562,1.0697836429904213,blues,0
-0.1328221323654145,-1.424346987718679,-0.602883459860193,-0.6623684534484564,0.0471540240881123,1.656283653612174,0.076247857647064,-0.1619190096253283,-0.3209721910995023,-0.7255183500137617,0.369380080470545,0.4120061937578284,1.3129067496787798,-2.442666439416194,1.315401032716401,blues,0
-0.1328221323654145,-1.105711777526616,-0.5488758417458328,-0.9116566971984924,0.0811306606911728,1.3206715233913886,0.646593253197217,-0.2772496844293212,-0.1389683372975549,-0.2725142659787235,1.195608523191577,0.0141271925488681,1.6424242649390663,-1.8544506118042765,0.808022645312091,blues,0
-0.1328221323654145,-1.7790400996914024,-0.5202140246952751,-0.6621432084739409,0.4564738811771818,1.112671081774041,1.0177739065175035,-0.6357700839073225,-0.5138036141165224,-0.5562658142510672,2.069368636122459,0.0563939971983486,0.8306067422001641,-2.397673228549112,0.8064920818967659,blues,0
-0.1328221323654145,-1.5924712815695972,-0.750867524709817,-0.5755433292327906,-0.2253049370945825,1.5062096789108286,-0.9404572563344066,-1.063971686027325,-0.2500809787695554,-1.837582732173069,-0.6339133289219413,0.7814040707335098,0.8066491459931653,-0.4509602911935653,0.6840220258012143,blues,0
-0.1328221323654145,-1.3811908553882544,-0.6644196786776334,-0.5939508936270088,0.2391788203932227,1.3856000483445237,0.5659402746493944,-0.1930010624780999,0.2053275853660099,-0.4809823852875299,1.2766657528467404,0.1588116914964409,1.6781382409323304,-1.205538236672243,0.7485440741744355,blues,0
-0.1328221323654145,-1.5115080986435705,-0.8256678925854671,-1.2092294705516595,-0.1166794548037382,1.3982559839626902,-0.6864743914142819,-1.0140743258256764,0.1126801243556749,-1.5697608773319878,-0.2952862602079166,1.088596856236687,1.4583634733760389,-1.2171026540428411,0.62963415758159,blues,0
-0.1328221323654145,0.2365083130488889,-0.2078902036185424,2.267335559596434,-0.6259977856094895,-0.7539931730486236,0.0603544084869059,0.2172126948092564,-0.6673004773528844,0.3416374536237821,-0.3801160388279533,-0.6058158890044185,-0.886599825423582,-1.2269686102418806,2.0766377720267823,blues,0
-0.1328221323654145,0.1002403874283663,-0.2522740199849272,1.151830149176431,-0.600378148458234,-0.1190021055795293,-0.0268675385585903,0.4196670185736851,-0.406964181681923,0.3723596580190288,-0.3417977326211278,-0.6684000359355388,-0.6253073953888316,-1.549262041438824,2.0096614387836005,blues,0
-0.1328221323654145,-0.0139991382823919,-0.5703257249429746,2.4347579619759085,-0.6948005356193864,0.7874637438223004,-0.3035543256623604,0.2375761596011602,-0.6600793944180791,-0.1505167947409605,-0.3514954087218284,-0.5515405862158342,-0.8993242994806425,-0.3384091919688677,2.5807450153163054,blues,0
-0.1328221323654145,0.2478316156631185,-0.1529074637576843,0.6638897591460864,-0.4762867083609358,-0.1533387873743148,-0.0539852737205622,0.2463368561377289,-0.7028709789851207,0.3530369995943181,-0.4469272005442114,-0.84045689917479,-0.6360917360991188,-1.1584215462067025,2.1104310520166565,blues,0
-0.1328221323654145,0.1407379449378334,-0.3890180511787547,1.6928749906311231,-0.7095093911156403,-0.0038786732523373,0.0821202308536502,0.2522703416040422,-0.7456860577503247,0.3489783426676742,-0.1943841484499051,-1.1846915613127011,-0.8949124939708581,-0.8561356558890224,2.451479457519668,blues,0
-0.1328221323654145,0.6215111851406526,-0.5131727788070963,2.6662447529992965,-0.6450483384407775,0.4706104990612867,0.2654784564735345,0.0909909061337022,-0.8105016820395505,-0.1871023582411989,0.1105234600697829,-1.4053408118552075,-0.7193651336850674,-0.7458975092471317,2.121509906999361,blues,0
-0.1328221323654145,0.113707337056777,-0.4744536312116529,1.8765704549518567,-0.5794584101688558,1.1425324597531763,-0.4314997463949686,0.2265821251311637,-0.3447227978748642,-0.3803258961918491,-0.5945422815762843,-0.5637963339586397,-0.3900407149785168,-0.8207817247266335,2.010900589113952,blues,0
-0.1328221323654145,-0.5175018246861296,-0.6368643052397722,2.113972474446814,-0.6949576924333143,-0.0306293103363765,-0.284392053731073,0.1285029214392923,-0.7660959381574395,-0.0545750586712816,-0.3125600583582127,-0.7702830832658221,-0.8867821551777941,-1.704569533684974,1.8217232088674864,blues,0
-0.1328221323654145,0.0103809234182096,-0.2727743505859335,1.3842440288188715,-0.586754072356741,-0.3580184070819539,-0.1060254134301685,-0.0726337601066845,-0.7568048279367539,0.3804941834472969,-0.4290770174251089,-0.4413370291673496,-0.7170747354404333,-0.7632450567521932,1.610142802994477,blues,0
-0.1328221323654145,-1.2380766890482868,-0.7765855119031733,1.8761302710769012,-0.7139938082448557,0.5656548120296044,-0.644975674580637,-0.6425074154502299,-0.1434430360956464,-1.1134405949742097,-0.5302871715070889,0.229849290258047,0.8622929761084136,-0.205378654711789,2.4044220467693966,blues,0
-0.1328221323654145,0.272510926691543,1.013624118180312,1.2494982939268722,0.251968385480579,0.4321271264140671,0.7830657810968421,-0.3054112837963993,-0.8039323750371792,0.6136326584531013,0.1328804962893098,-0.361033024302302,-0.7273785066046292,-0.5073103630070531,1.6942412667778823,blues,0
-0.1328221323654145,0.1837524812448494,0.5394654933794044,1.7168881432269103,-0.3708151300261633,-0.1419539382619193,1.001456008613672,-0.5977194366824957,-0.8301718144516483,0.8870641920617445,0.4781274565137121,-0.7918687160238038,-0.8064137470207827,-0.3331254872812971,0.0510787688917436,blues,0
-0.1328221323654145,-0.4858189845720518,-0.3300730068344999,1.7112766004047648,-0.0156485819558249,1.1857995120172795,-0.4881553689806315,-1.0867539344952768,-0.0524677274650262,-0.8061262482391048,-0.5139954706557274,1.3956481398220597,0.1681839103799008,0.555258682878836,0.3721524836897881,blues,0
-0.1328221323654145,0.4134383833091802,0.6257945423079105,1.480627349667908,0.1734115138657956,-0.0669338152128835,0.56989967779626,-0.5475696817319043,-0.7480157378891422,0.6765377663945722,-0.0221622227960989,0.3079315332123794,-0.7712619763010824,-0.5316550499201593,0.5569407767034492,blues,0
-0.1328221323654145,0.9069362888321296,1.0287753896912433,1.666217986499182,0.1407141798753767,-0.892946345417401,1.0665062967396497,-0.485042003784997,-0.6210734832672832,0.8639849550827751,0.3528560585361784,0.0622033023784618,-0.6997184401305121,-0.307549744285076,0.9868551834016082,blues,0
